customer_id,signup_date,gender,city,channel,is_premium,age
CUST-04664,2024-08-27,M,Bogotá,social_media,0,30
CUST-04665,2023-06-15,F,Cartagena,social_media,0,42
CUST-04666,2024-02-25,F,Cúcuta,social_media,0,33
CUST-04667,2023-01-23,M,Barranquilla,online,0,28
CUST-04668,2023-09-07,F,Santa Marta,social_media,0,51
CUST-04669,2023-02-14,M,Cartagena,social_media,0,26
CUST-04670,2023-05-11,F,Cúcuta,online,0,35
CUST-04671,2024-08-10,F,Medellín,social_media,0,41
CUST-04672,2024-08-29,F,Barranquilla,social_media,0,18
CUST-04673,2023-06-14,M,Santa Marta,presencial,1,39
CUST-04674,2023-05-18,M,Manizales,presencial,0,24
CUST-04675,2024-06-08,F,Cali,presencial,0,43
CUST-04676,2023-02-10,F,Manizales,online,0,25
CUST-04677,2024-08-09,M,Medellín,social_media,1,41
CUST-04678,2023-05-31,M,Cali,online,1,46
CUST-04679,2023-02-27,M,Cartagena,online,0,43
CUST-04680,2023-06-20,F,Cúcuta,social_media,0,37
CUST-04681,2023-09-22,M,Cúcuta,social_media,0,32
CUST-04682,2023-07-04,M,Manizales,presencial,0,29
CUST-04683,2024-06-13,M,Bogotá,social_media,0,49
CUST-04684,2024-02-20,M,Barranquilla,online,0,28
CUST-04685,2024-07-31,M,Bogotá,presencial,0,24
CUST-04686,2023-01-20,M,Bogotá,online,1,41
CUST-04687,2023-10-18,M,Cartagena,social_media,1,27
CUST-04688,2023-03-29,F,Bucaramanga,presencial,0,25
CUST-04689,2023-08-10,M,Bogotá,social_media,1,20
CUST-04690,2024-04-04,F,Bucaramanga,presencial,0,30
CUST-04691,2024-04-27,F,Cartagena,presencial,0,34
CUST-04692,2024-05-08,M,Barranquilla,presencial,0,37
CUST-04693,2023-06-24,F,Cúcuta,social_media,1,44
CUST-04694,2023-08-13,F,Cartagena,presencial,0,40
CUST-04695,2024-02-25,M,Manizales,presencial,1,33
CUST-04696,2023-05-27,F,Santa Marta,social_media,0,33
CUST-04697,2024-08-19,M,Medellín,online,1,40
CUST-04698,2023-07-06,M,Bucaramanga,social_media,1,47
CUST-04699,2024-06-07,M,Cali,social_media,1,36
CUST-04700,2023-09-28,M,Medellín,presencial,1,30
CUST-04701,2023-06-21,M,Bogotá,social_media,0,25
CUST-04702,2023-12-17,M,Barranquilla,social_media,0,20
CUST-04703,2024-04-09,M,Manizales,social_media,0,41
CUST-04704,2024-08-27,F,Cali,presencial,0,40
CUST-04705,2023-03-12,M,Cartagena,social_media,1,40
CUST-04706,2023-08-24,F,Cúcuta,presencial,0,33
CUST-04707,2024-01-23,M,Cartagena,social_media,1,49
CUST-04708,2024-01-30,M,Cartagena,presencial,1,30
CUST-04709,2023-05-16,M,Santa Marta,presencial,0,44
CUST-04710,2023-04-22,F,Manizales,social_media,0,34
CUST-04711,2023-01-17,F,Manizales,online,0,28
CUST-04712,2023-07-27,F,Bogotá,social_media,1,40
CUST-04713,2024-06-19,F,Bogotá,online,0,39
CUST-04714,2024-05-31,F,Medellín,presencial,0,38
CUST-04715,2024-03-05,F,Manizales,online,0,35
CUST-04716,2023-06-03,M,Cúcuta,online,0,34
CUST-04717,2023-04-09,M,Bogotá,presencial,0,58
CUST-04718,2023-07-01,F,Barranquilla,online,1,46
CUST-04719,2024-05-02,F,Santa Marta,social_media,0,42
CUST-04720,2023-02-09,F,Medellín,online,0,36
CUST-04721,2024-06-28,F,Cali,presencial,0,45
CUST-04722,2024-05-30,F,Bucaramanga,online,0,40
CUST-04723,2023-05-01,M,Cúcuta,presencial,0,35
CUST-04724,2023-04-06,M,Cali,presencial,0,31
CUST-04725,2024-05-08,M,Barranquilla,social_media,0,34
CUST-04726,2023-05-14,M,Santa Marta,presencial,0,18
CUST-04727,2024-07-06,M,Santa Marta,online,0,37
CUST-04728,2023-01-02,M,Cúcuta,social_media,0,30
CUST-04729,2024-03-17,M,Cartagena,social_media,0,50
CUST-04730,2024-06-18,M,Pereira,online,1,35
CUST-04731,2024-03-06,F,Santa Marta,online,0,23
CUST-04732,2024-01-15,F,Manizales,social_media,0,34
CUST-04733,2023-02-14,M,Pereira,presencial,1,24
CUST-04734,2024-06-26,M,Manizales,social_media,0,39
CUST-04735,2024-03-15,M,Cartagena,social_media,0,37
CUST-04736,2023-08-23,F,Cartagena,social_media,0,44
CUST-04737,2024-05-08,F,Cartagena,presencial,0,27
CUST-04738,2024-01-26,M,Bogotá,online,0,35
CUST-04739,2023-12-25,F,Bucaramanga,online,1,21
CUST-04740,2024-08-26,M,Cartagena,online,0,42
CUST-04741,2024-08-12,M,Manizales,presencial,0,40
CUST-04742,2023-04-11,M,Manizales,presencial,0,39
CUST-04743,2024-03-11,M,Medellín,online,1,35
CUST-04744,2023-05-18,M,Bucaramanga,online,0,39
CUST-04745,2023-09-18,F,Cúcuta,online,1,51
CUST-04746,2024-05-03,M,Cúcuta,online,0,32
CUST-04747,2023-08-27,M,Bucaramanga,presencial,0,36
CUST-04748,2023-03-27,M,Cali,online,0,24
CUST-04749,2023-10-18,M,Bogotá,social_media,1,26
CUST-04750,2024-07-10,F,Pereira,online,0,35
CUST-04751,2024-02-23,M,Cúcuta,presencial,1,46
CUST-04752,2023-09-21,M,Cartagena,social_media,0,32
CUST-04753,2023-07-13,F,Cúcuta,social_media,1,32
CUST-04754,2023-01-06,M,Cartagena,social_media,1,30
CUST-04755,2023-01-08,M,Manizales,presencial,0,29
CUST-04756,2024-08-14,M,Cartagena,online,1,37
CUST-04757,2024-06-19,M,Cartagena,presencial,1,20
CUST-04758,2023-05-01,F,Bogotá,presencial,0,47
CUST-04759,2024-06-16,M,Medellín,social_media,1,28
CUST-04760,2023-01-08,M,Cartagena,social_media,0,42
CUST-04761,2024-01-20,F,Pereira,presencial,1,22
CUST-04762,2023-07-30,M,Cali,social_media,0,41
CUST-04763,2023-11-20,M,Bogotá,presencial,0,41
CUST-04764,2024-02-23,F,Medellín,social_media,1,38
CUST-04765,2024-01-06,M,Cali,online,0,25
CUST-04766,2023-04-20,F,Santa Marta,online,0,37
CUST-04767,2023-06-08,M,Manizales,online,0,23
CUST-04768,2024-03-12,F,Barranquilla,social_media,1,32
CUST-04769,2024-08-22,M,Manizales,social_media,0,45
CUST-04770,2023-09-17,M,Santa Marta,online,0,42
CUST-04771,2023-09-25,F,Cali,presencial,0,35
CUST-04772,2024-07-02,M,Bucaramanga,presencial,0,25
CUST-04773,2024-03-09,F,Manizales,online,0,41
CUST-04774,2024-08-01,F,Cúcuta,social_media,0,35
CUST-04775,2024-01-10,F,Pereira,presencial,0,18
CUST-04776,2023-10-10,F,Santa Marta,presencial,1,42
CUST-04777,2024-02-11,M,Pereira,presencial,1,34
CUST-04778,2023-07-28,F,Bogotá,social_media,1,47
CUST-04779,2024-02-28,M,Santa Marta,presencial,1,24
CUST-04780,2024-07-19,M,Cartagena,presencial,0,18
CUST-04781,2024-07-24,F,Bucaramanga,online,0,37
CUST-04782,2024-05-09,F,Medellín,social_media,1,37
CUST-04783,2023-07-03,M,Medellín,online,0,18
CUST-04784,2024-01-15,F,Barranquilla,presencial,0,25
CUST-04785,2024-07-26,M,Barranquilla,social_media,0,62
CUST-04786,2024-07-22,F,Cartagena,social_media,0,31
CUST-04787,2024-05-10,M,Pereira,online,0,42
CUST-04788,2023-09-17,M,Bogotá,online,0,28
CUST-04789,2023-11-11,F,Cúcuta,social_media,1,18
CUST-04790,2024-08-14,M,Barranquilla,social_media,0,33
CUST-04791,2023-12-19,M,Santa Marta,online,0,32
CUST-04792,2024-02-12,F,Manizales,presencial,0,31
CUST-04793,2023-05-22,F,Cali,social_media,1,33
CUST-04794,2023-05-02,F,Bucaramanga,presencial,0,37
CUST-04795,2023-08-24,F,Santa Marta,online,0,33
CUST-04796,2024-04-02,F,Manizales,social_media,0,22
CUST-04797,2023-06-15,M,Pereira,online,0,39
CUST-04798,2023-04-13,M,Pereira,social_media,0,18
CUST-04799,2023-08-08,F,Bogotá,social_media,0,18
CUST-04800,2024-06-04,M,Cartagena,online,0,42
CUST-04801,2024-02-15,M,Pereira,online,0,40
CUST-04802,2023-12-13,M,Medellín,presencial,0,34
CUST-04803,2024-07-17,M,Bucaramanga,online,0,21
CUST-04804,2023-02-23,M,Medellín,online,0,27
CUST-04805,2023-06-14,F,Cali,presencial,1,32
CUST-04806,2024-02-03,F,Bogotá,online,1,19
CUST-04807,2023-01-06,M,Cali,presencial,0,27
CUST-04808,2023-04-04,M,Pereira,presencial,0,41
CUST-04809,2023-05-29,F,Cartagena,online,1,49
CUST-04810,2024-04-27,F,Barranquilla,presencial,1,30
CUST-04811,2024-03-21,F,Manizales,presencial,1,42
CUST-04812,2023-04-01,F,Manizales,presencial,0,18
CUST-04813,2023-03-07,M,Bogotá,online,0,41
CUST-04814,2023-09-27,F,Santa Marta,online,1,26
CUST-04815,2023-08-16,F,Santa Marta,presencial,0,38
CUST-04816,2024-01-15,M,Medellín,online,0,32
CUST-04817,2023-03-23,F,Medellín,social_media,1,48
CUST-04818,2023-02-08,F,Manizales,presencial,1,26
CUST-04819,2024-01-29,F,Bucaramanga,social_media,1,41
CUST-04820,2024-02-15,F,Cali,online,0,32
CUST-04821,2024-06-17,F,Medellín,social_media,0,33
CUST-04822,2023-10-21,M,Cartagena,online,0,33
CUST-04823,2023-02-28,M,Manizales,online,1,26
CUST-04824,2023-06-29,M,Bucaramanga,presencial,0,34
CUST-04825,2024-05-21,M,Cali,social_media,0,34
CUST-04826,2024-03-25,M,Santa Marta,presencial,1,37
CUST-04827,2023-01-11,F,Manizales,social_media,0,35
CUST-04828,2023-07-26,F,Cúcuta,online,1,42
CUST-04829,2024-06-14,F,Bucaramanga,online,0,44
CUST-04830,2023-10-20,F,Bogotá,presencial,0,24
CUST-04831,2023-07-19,F,Medellín,social_media,0,43
CUST-04832,2023-02-04,F,Barranquilla,social_media,0,23
CUST-04833,2024-06-06,F,Medellín,online,0,40
CUST-04834,2024-06-12,F,Cali,presencial,0,41
CUST-04835,2023-08-26,F,Manizales,online,0,18
CUST-04836,2023-06-23,F,Santa Marta,online,0,35
CUST-04837,2023-02-06,F,Bucaramanga,presencial,0,30
CUST-04838,2024-01-04,F,Barranquilla,social_media,1,27
CUST-04839,2023-09-02,F,Medellín,social_media,1,48
CUST-04840,2023-01-01,M,Pereira,online,0,28
CUST-04841,2023-06-11,F,Cúcuta,social_media,0,26
CUST-04842,2023-03-30,M,Pereira,presencial,1,35
CUST-04843,2023-10-10,F,Cúcuta,social_media,0,41
CUST-04844,2024-02-14,F,Santa Marta,social_media,1,33
CUST-04845,2023-12-28,F,Cartagena,online,0,46
CUST-04846,2024-02-09,M,Cúcuta,social_media,0,40
CUST-04847,2024-02-20,M,Barranquilla,presencial,1,18
CUST-04848,2024-08-23,F,Cúcuta,online,0,29
CUST-04849,2023-07-25,F,Bucaramanga,presencial,0,29
CUST-04850,2024-06-14,F,Medellín,social_media,0,39
CUST-04851,2023-01-16,F,Medellín,social_media,0,18
CUST-04852,2023-03-12,M,Santa Marta,online,1,60
CUST-04853,2023-04-03,M,Pereira,presencial,0,40
CUST-04854,2024-07-16,F,Pereira,social_media,0,36
CUST-04855,2023-10-19,M,Cartagena,social_media,1,46
CUST-04856,2024-07-26,M,Pereira,online,0,58
CUST-04857,2024-08-19,F,Santa Marta,social_media,0,43
CUST-04858,2023-12-23,F,Cúcuta,social_media,0,44
CUST-04859,2023-12-22,F,Cartagena,social_media,1,36
CUST-04860,2023-10-11,M,Santa Marta,presencial,0,33
CUST-04861,2023-08-20,F,Bogotá,presencial,1,30
CUST-04862,2023-07-19,M,Cali,presencial,0,26
CUST-04863,2024-04-10,F,Pereira,social_media,0,28
CUST-04864,2024-02-18,F,Barranquilla,online,1,21
CUST-04865,2024-08-11,M,Medellín,online,0,34
CUST-04866,2023-01-05,M,Cali,online,0,18
CUST-04867,2023-09-25,M,Pereira,presencial,1,36
CUST-04868,2023-06-29,M,Manizales,presencial,0,34
CUST-04869,2024-02-21,M,Santa Marta,presencial,1,36
CUST-04870,2024-06-02,M,Bucaramanga,presencial,0,29
CUST-04871,2023-04-20,F,Cúcuta,social_media,0,65
CUST-04872,2024-07-26,M,Santa Marta,online,0,48
CUST-04873,2023-03-16,M,Barranquilla,online,1,22
CUST-04874,2024-05-30,F,Cartagena,presencial,0,37
CUST-04875,2023-10-29,M,Bogotá,online,0,28
CUST-04876,2023-12-15,M,Santa Marta,online,0,24
CUST-04877,2023-04-30,F,Santa Marta,presencial,1,21
CUST-04878,2024-06-09,F,Santa Marta,presencial,1,39
CUST-04879,2023-09-21,F,Cali,presencial,1,28
CUST-04880,2024-07-04,M,Cúcuta,presencial,1,44
CUST-04881,2024-08-11,F,Cúcuta,social_media,0,44
CUST-04882,2023-09-14,M,Cúcuta,online,1,48
CUST-04883,2024-03-29,F,Manizales,social_media,0,26
CUST-04884,2024-01-22,M,Cali,online,1,39
CUST-04885,2024-07-30,F,Bucaramanga,social_media,0,41
CUST-04886,2024-05-10,F,Cartagena,presencial,0,30
CUST-04887,2023-09-07,F,Manizales,social_media,0,27
CUST-04888,2023-12-14,M,Cali,presencial,1,51
CUST-04889,2024-04-14,M,Bogotá,presencial,1,37
CUST-04890,2024-04-16,F,Santa Marta,social_media,0,41
CUST-04891,2024-08-23,F,Cúcuta,online,0,26
CUST-04892,2023-01-29,F,Santa Marta,social_media,1,22
CUST-04893,2024-05-08,F,Cali,presencial,0,29
CUST-04894,2023-04-30,M,Medellín,presencial,0,33
CUST-04895,2023-09-22,F,Barranquilla,online,1,24
CUST-04896,2023-03-11,F,Manizales,online,1,34
CUST-04897,2024-01-27,M,Bucaramanga,online,0,18
CUST-04898,2023-08-14,M,Cúcuta,presencial,0,23
CUST-04899,2023-08-24,F,Bogotá,social_media,0,41
CUST-04900,2023-11-20,F,Manizales,online,0,41
CUST-04901,2024-02-27,M,Cartagena,presencial,0,31
CUST-04902,2023-12-28,M,Bucaramanga,social_media,1,24
CUST-04903,2024-06-12,F,Cartagena,online,0,24
CUST-04904,2024-07-02,M,Cúcuta,social_media,0,31
CUST-04905,2023-01-10,M,Cartagena,social_media,0,41
CUST-04906,2023-09-27,F,Cali,presencial,0,44
CUST-04907,2023-09-12,F,Barranquilla,presencial,0,30
CUST-04908,2023-10-22,M,Cartagena,presencial,1,23
CUST-04909,2023-04-06,F,Medellín,social_media,0,37
CUST-04910,2024-02-13,F,Bucaramanga,online,1,26
CUST-04911,2023-12-17,F,Medellín,online,0,29
CUST-04912,2023-03-19,F,Barranquilla,online,0,48
CUST-04913,2024-07-21,F,Bogotá,presencial,0,43
CUST-04914,2023-07-02,M,Barranquilla,online,0,36
CUST-04915,2024-05-02,M,Pereira,online,0,22
CUST-04916,2023-11-18,F,Manizales,presencial,0,37
CUST-04917,2023-12-29,F,Medellín,online,0,45
CUST-04918,2023-08-12,F,Cali,online,0,31
CUST-04919,2024-08-10,M,Bogotá,online,0,48
CUST-04920,2023-10-03,M,Pereira,social_media,0,47
CUST-04921,2023-07-07,M,Barranquilla,social_media,0,51
CUST-04922,2023-07-14,M,Cúcuta,presencial,0,38
CUST-04923,2024-05-25,F,Manizales,presencial,0,40
CUST-04924,2023-07-24,F,Cartagena,social_media,0,49
CUST-04925,2023-08-29,M,Santa Marta,presencial,0,39
CUST-04926,2023-09-05,M,Bucaramanga,presencial,1,29
CUST-04927,2023-09-29,F,Cúcuta,online,0,30
CUST-04928,2023-07-31,F,Medellín,presencial,0,37
CUST-04929,2023-08-23,F,Bogotá,presencial,1,22
CUST-04930,2023-07-27,F,Bogotá,online,0,33
CUST-04931,2023-09-13,F,Santa Marta,online,0,45
CUST-04932,2023-12-31,M,Bogotá,social_media,1,18
CUST-04933,2023-06-09,F,Cali,presencial,0,50
CUST-04934,2023-04-20,M,Medellín,online,0,46
CUST-04935,2023-05-03,M,Barranquilla,presencial,1,30
CUST-04936,2023-03-22,F,Bogotá,presencial,0,40
CUST-04937,2024-05-19,M,Bogotá,social_media,0,35
CUST-04938,2023-01-07,M,Barranquilla,social_media,0,47
CUST-04939,2024-07-08,F,Barranquilla,social_media,1,44
CUST-04940,2023-02-13,M,Pereira,social_media,0,20
CUST-04941,2024-05-08,F,Manizales,social_media,1,40
CUST-04942,2024-01-16,F,Manizales,online,0,32
CUST-04943,2023-11-19,M,Manizales,social_media,0,35
CUST-04944,2024-05-19,F,Santa Marta,online,0,27
CUST-04945,2024-08-11,F,Bogotá,social_media,0,52
CUST-04946,2023-10-09,M,Santa Marta,online,1,45
CUST-04947,2024-05-17,F,Cúcuta,presencial,0,27
CUST-04948,2023-07-07,M,Manizales,social_media,0,21
CUST-04949,2024-06-07,M,Bogotá,online,0,31
CUST-04950,2023-10-14,F,Pereira,social_media,1,39
CUST-04951,2024-02-12,M,Santa Marta,online,0,37
CUST-04952,2023-08-16,F,Barranquilla,online,0,47
CUST-04953,2024-08-13,M,Santa Marta,social_media,1,42
CUST-04954,2023-05-12,F,Bogotá,online,0,44
CUST-04955,2023-02-25,F,Santa Marta,presencial,0,38
CUST-04956,2024-06-22,M,Bucaramanga,social_media,1,21
CUST-04957,2024-03-09,M,Barranquilla,presencial,0,33
CUST-04958,2024-05-04,F,Cartagena,online,1,45
CUST-04959,2024-07-07,F,Pereira,online,0,34
CUST-04960,2023-02-03,M,Cúcuta,social_media,0,40
CUST-04961,2024-05-29,F,Barranquilla,presencial,0,31
CUST-04962,2023-12-22,F,Manizales,presencial,0,24
CUST-04963,2024-02-08,M,Cali,social_media,0,33
CUST-04964,2023-06-28,M,Medellín,presencial,0,38
CUST-04965,2024-04-13,F,Bogotá,social_media,0,28
CUST-04966,2023-05-04,M,Bucaramanga,social_media,0,32
CUST-04967,2024-06-14,M,Medellín,online,0,25
CUST-04968,2024-04-16,F,Manizales,online,0,46
CUST-04969,2023-11-20,M,Cúcuta,presencial,0,32
CUST-04970,2023-01-09,M,Barranquilla,social_media,0,49
CUST-04971,2023-01-13,F,Santa Marta,social_media,1,50
CUST-04972,2023-08-04,M,Barranquilla,social_media,0,34
CUST-04973,2024-01-24,F,Barranquilla,social_media,1,24
CUST-04974,2024-08-17,M,Manizales,online,0,18
CUST-04975,2023-04-14,M,Manizales,presencial,0,20
CUST-04976,2023-11-30,F,Cartagena,online,0,21
CUST-04977,2024-01-06,M,Cali,social_media,0,48
CUST-04978,2023-09-23,M,Medellín,presencial,1,36
CUST-04979,2023-07-11,M,Santa Marta,presencial,0,38
CUST-04980,2024-07-15,M,Santa Marta,social_media,0,18
CUST-04981,2023-09-27,M,Cartagena,social_media,0,23
CUST-04982,2023-08-31,M,Manizales,online,1,43
CUST-04983,2023-10-03,F,Pereira,online,0,37
CUST-04984,2024-04-27,M,Cali,social_media,0,33
CUST-04985,2023-12-18,M,Cartagena,social_media,1,40
CUST-04986,2024-01-10,F,Santa Marta,online,1,51
CUST-04987,2023-07-08,F,Barranquilla,presencial,0,32
CUST-04988,2024-05-25,F,Cali,presencial,0,35
CUST-04989,2024-03-10,M,Pereira,presencial,0,36
CUST-04990,2023-08-04,F,Manizales,online,0,58
CUST-04991,2024-03-05,F,Cartagena,social_media,0,18
CUST-04992,2024-01-17,M,Manizales,presencial,1,41
CUST-04993,2024-01-09,F,Cartagena,social_media,0,33
CUST-04994,2024-02-15,M,Santa Marta,online,1,40
CUST-04995,2023-10-14,M,Pereira,online,0,28
CUST-04996,2024-04-06,M,Cartagena,social_media,1,34
CUST-04997,2023-07-04,M,Santa Marta,social_media,0,42
CUST-04998,2024-08-08,M,Cartagena,social_media,1,66
CUST-04999,2023-05-15,F,Manizales,social_media,0,43
CUST-05000,2024-08-12,M,Barranquilla,presencial,0,26
CUST-05001,2023-08-23,F,Santa Marta,social_media,0,30
CUST-05002,2023-04-13,M,Bucaramanga,presencial,1,30
CUST-05003,2023-10-04,F,Bucaramanga,online,0,18
CUST-05004,2023-08-30,M,Cali,presencial,1,31
CUST-05005,2024-07-22,M,Cali,social_media,0,42
CUST-05006,2024-03-18,M,Barranquilla,presencial,1,22
CUST-05007,2024-01-26,F,Bogotá,online,1,45
CUST-05008,2023-07-20,F,Bucaramanga,social_media,0,39
CUST-05009,2023-05-30,F,Bogotá,online,0,27
CUST-05010,2023-06-03,M,Barranquilla,online,0,33
CUST-05011,2024-04-29,M,Pereira,social_media,0,50
CUST-05012,2023-01-10,F,Bucaramanga,presencial,0,42
CUST-05013,2023-06-30,M,Manizales,online,0,35
CUST-05014,2024-03-07,F,Barranquilla,social_media,0,32
CUST-05015,2024-05-26,M,Santa Marta,online,0,35
CUST-05016,2023-05-18,F,Cúcuta,presencial,0,29
CUST-05017,2024-06-13,F,Manizales,online,0,18
CUST-05018,2024-06-30,M,Cartagena,online,0,55
CUST-05019,2023-11-20,F,Bucaramanga,online,1,36
CUST-05020,2024-05-13,M,Cartagena,online,0,38
CUST-05021,2023-11-04,M,Bucaramanga,presencial,0,34
CUST-05022,2023-09-14,M,Bogotá,social_media,0,27
CUST-05023,2024-07-29,F,Barranquilla,online,0,33
CUST-05024,2024-08-04,F,Santa Marta,presencial,0,19
CUST-05025,2023-02-18,F,Barranquilla,online,0,57
CUST-05026,2024-02-12,M,Medellín,online,0,22
CUST-05027,2023-04-12,M,Bucaramanga,online,0,24
CUST-05028,2023-06-17,F,Medellín,presencial,0,30
CUST-05029,2023-03-03,M,Cali,online,0,47
CUST-05030,2023-08-09,M,Pereira,online,1,35
CUST-05031,2023-09-18,F,Barranquilla,social_media,0,22
CUST-05032,2024-05-02,F,Bogotá,presencial,0,47
CUST-05033,2023-04-09,M,Santa Marta,social_media,0,42
CUST-05034,2024-04-05,M,Bucaramanga,social_media,1,40
CUST-05035,2023-12-09,F,Santa Marta,social_media,0,42
CUST-05036,2023-09-24,F,Cali,social_media,0,58
CUST-05037,2024-01-05,M,Cartagena,online,0,56
CUST-05038,2024-01-04,M,Santa Marta,social_media,1,28
CUST-05039,2024-07-27,M,Bucaramanga,presencial,0,51
CUST-05040,2024-07-24,F,Medellín,online,0,38
CUST-05041,2023-09-21,M,Bogotá,social_media,0,39
CUST-05042,2023-12-19,M,Santa Marta,social_media,0,18
CUST-05043,2023-01-21,M,Bogotá,presencial,0,33
CUST-05044,2024-02-26,M,Cartagena,presencial,0,26
CUST-05045,2023-05-05,M,Bogotá,social_media,1,43
CUST-05046,2023-12-26,M,Cartagena,social_media,0,45
CUST-05047,2023-07-23,F,Cartagena,social_media,1,18
CUST-05048,2024-08-13,F,Pereira,social_media,0,34
CUST-05049,2024-08-12,F,Pereira,social_media,0,46
CUST-05050,2024-07-05,M,Cúcuta,presencial,0,33
CUST-05051,2023-06-28,F,Bogotá,presencial,0,42
CUST-05052,2023-10-19,M,Santa Marta,online,1,38
CUST-05053,2023-12-30,M,Bogotá,online,0,38
CUST-05054,2023-11-29,M,Cartagena,presencial,1,32
CUST-05055,2024-06-06,M,Pereira,online,0,22
CUST-05056,2024-05-14,M,Manizales,social_media,0,23
CUST-05057,2024-04-02,F,Medellín,online,0,42
CUST-05058,2023-03-22,F,Bogotá,social_media,1,35
CUST-05059,2024-01-26,F,Barranquilla,social_media,0,33
CUST-05060,2023-10-21,M,Barranquilla,online,1,30
CUST-05061,2024-04-19,F,Cúcuta,online,1,31
CUST-05062,2023-05-29,M,Bucaramanga,social_media,0,45
CUST-05063,2023-06-21,F,Bogotá,presencial,1,31
CUST-05064,2023-12-12,F,Bogotá,online,0,21
CUST-05065,2024-03-07,F,Cali,online,1,42
CUST-05066,2024-08-08,F,Cartagena,presencial,1,32
CUST-05067,2024-02-19,F,Bucaramanga,online,0,35
CUST-05068,2023-03-15,F,Cartagena,social_media,0,51
CUST-05069,2023-03-23,M,Cartagena,presencial,1,34
CUST-05070,2023-06-15,M,Santa Marta,presencial,0,37
CUST-05071,2023-12-18,M,Medellín,social_media,0,23
CUST-05072,2023-08-22,M,Bogotá,social_media,0,32
CUST-05073,2023-11-18,M,Bucaramanga,social_media,0,41
CUST-05074,2023-11-21,F,Santa Marta,presencial,1,19
CUST-05075,2023-10-26,M,Pereira,social_media,0,37
CUST-05076,2023-10-01,M,Manizales,online,1,36
CUST-05077,2024-02-09,M,Cartagena,online,0,35
CUST-05078,2023-10-05,M,Cúcuta,social_media,0,45
CUST-05079,2024-03-31,M,Barranquilla,online,0,38
CUST-05080,2024-01-07,M,Bucaramanga,online,1,49
CUST-05081,2024-08-24,M,Cali,presencial,0,25
CUST-05082,2024-06-17,M,Bogotá,social_media,0,36
CUST-05083,2024-04-06,M,Barranquilla,online,1,35
CUST-05084,2024-02-28,F,Santa Marta,social_media,1,24
CUST-05085,2023-06-21,M,Barranquilla,social_media,1,44
CUST-05086,2023-07-08,M,Bogotá,online,1,58
CUST-05087,2023-01-24,F,Barranquilla,online,1,34
CUST-05088,2023-05-09,F,Pereira,presencial,1,40
CUST-05089,2023-08-29,M,Cali,presencial,0,35
CUST-05090,2023-09-15,M,Cúcuta,presencial,0,27
CUST-05091,2023-03-23,M,Bucaramanga,online,0,18
CUST-05092,2023-08-04,F,Bogotá,presencial,1,27
CUST-05093,2023-06-20,M,Barranquilla,social_media,0,21
CUST-05094,2024-02-11,F,Cali,presencial,1,52
CUST-05095,2023-04-16,F,Bogotá,presencial,0,33
CUST-05096,2023-04-08,F,Cali,presencial,1,31
CUST-05097,2023-03-07,F,Barranquilla,social_media,0,43
CUST-05098,2024-04-29,F,Cartagena,social_media,1,23
CUST-05099,2024-07-15,M,Bucaramanga,online,0,27
CUST-05100,2023-02-25,M,Medellín,presencial,1,35
CUST-05101,2023-01-27,F,Medellín,social_media,0,45
CUST-05102,2024-02-11,F,Bucaramanga,social_media,0,40
CUST-05103,2024-06-20,F,Cartagena,social_media,0,37
CUST-05104,2023-03-27,F,Bogotá,online,0,35
CUST-05105,2023-04-17,M,Cali,online,0,39
CUST-05106,2023-09-26,F,Cartagena,online,1,37
CUST-05107,2023-06-09,F,Medellín,presencial,0,24
CUST-05108,2023-03-28,M,Bogotá,social_media,0,35
CUST-05109,2024-02-04,M,Santa Marta,online,0,24
CUST-05110,2023-11-13,M,Cartagena,online,0,35
CUST-05111,2023-08-23,M,Medellín,social_media,1,30
CUST-05112,2023-09-11,F,Cúcuta,social_media,0,60
CUST-05113,2023-10-18,F,Barranquilla,presencial,1,34
CUST-05114,2024-03-29,F,Cali,presencial,1,20
CUST-05115,2023-05-10,F,Pereira,presencial,1,33
CUST-05116,2023-05-15,F,Bogotá,online,0,40
CUST-05117,2024-06-23,F,Cúcuta,online,1,51
CUST-05118,2023-06-24,F,Barranquilla,social_media,0,29
CUST-05119,2023-01-30,F,Pereira,presencial,0,19
CUST-05120,2023-02-05,F,Cúcuta,social_media,0,43
CUST-05121,2024-01-01,M,Cartagena,presencial,0,21
CUST-05122,2023-11-30,F,Barranquilla,presencial,1,30
CUST-05123,2024-05-02,M,Barranquilla,presencial,0,32
CUST-05124,2024-04-23,M,Medellín,presencial,1,34
CUST-05125,2024-07-07,M,Manizales,social_media,0,41
CUST-05126,2023-10-06,M,Barranquilla,social_media,1,28
CUST-05127,2024-07-15,F,Medellín,online,0,32
CUST-05128,2024-03-31,M,Santa Marta,presencial,1,34
CUST-05129,2023-05-19,M,Cúcuta,social_media,1,36
CUST-05130,2024-07-06,F,Pereira,presencial,0,35
CUST-05131,2023-07-01,M,Cali,presencial,0,39
CUST-05132,2024-08-28,F,Pereira,online,1,43
CUST-05133,2024-04-12,F,Bogotá,online,0,38
CUST-05134,2024-07-31,F,Bogotá,social_media,0,39
CUST-05135,2024-03-21,F,Barranquilla,social_media,1,19
CUST-05136,2024-06-20,M,Barranquilla,online,0,35
CUST-05137,2024-06-30,F,Barranquilla,social_media,0,39
CUST-05138,2023-11-14,M,Santa Marta,social_media,0,42
