customer_id,order_id,order_date,order_amount,category,device,payment_method
CUST-05493,ORD-0027472,2024-02-13,122.58,technology,desktop,account_money
CUST-05493,ORD-0027473,2023-06-12,236.23,tools_construction,desktop,credit_card
CUST-05493,ORD-0027474,2024-02-16,98.84,technology,desktop,debit_card
CUST-05493,ORD-0027475,2023-02-08,22.79,technology,mobile,account_money
CUST-05493,ORD-0027476,2023-10-07,133.13,technology,mobile,money_transfer
CUST-05494,ORD-0027477,2024-08-16,214.44,pharmacy,mobile,debit_card
CUST-05494,ORD-0027478,2024-08-13,107.48,tools_construction,desktop,debit_card
CUST-05494,ORD-0027479,2024-08-25,181.48,pets,mobile,credit_card
CUST-05494,ORD-0027480,2024-08-16,62.19,pharmacy,mobile,debit_card
CUST-05494,ORD-0027481,2024-08-30,54.32,pharmacy,desktop,credit_card
CUST-05494,ORD-0027482,2024-08-16,165.48,tools_construction,mobile,account_money
CUST-05494,ORD-0027483,2024-08-23,72.44,pets,desktop,debit_card
CUST-05494,ORD-0027484,2024-08-28,30.66,tools_construction,mobile,credit_card
CUST-05495,ORD-0027485,2024-05-06,492.23,pets,mobile,account_money
CUST-05495,ORD-0027486,2024-02-16,182.73,pharmacy,desktop,money_transfer
CUST-05495,ORD-0027487,2024-07-22,61.83,technology,mobile,money_transfer
CUST-05495,ORD-0027488,2024-03-25,90.55,tools_construction,mobile,money_transfer
CUST-05495,ORD-0027489,2024-07-11,178.68,technology,desktop,credit_card
CUST-05496,ORD-0027490,2024-03-20,124.44,tools_construction,desktop,account_money
CUST-05496,ORD-0027491,2023-09-12,169.66,pets,mobile,debit_card
CUST-05496,ORD-0027492,2024-02-12,14.59,tools_construction,desktop,account_money
CUST-05497,ORD-0027493,2024-02-03,200.3,pharmacy,desktop,account_money
CUST-05497,ORD-0027494,2023-09-18,396.46,pets,desktop,money_transfer
CUST-05497,ORD-0027495,2023-08-11,143.66,pharmacy,mobile,money_transfer
CUST-05497,ORD-0027496,2023-12-27,252.18,technology,mobile,debit_card
CUST-05497,ORD-0027497,2023-11-28,19.61,pets,mobile,credit_card
CUST-05497,ORD-0027498,2023-07-05,11.99,tools_construction,mobile,account_money
CUST-05498,ORD-0027499,2024-07-16,566.69,tools_construction,desktop,credit_card
CUST-05498,ORD-0027500,2024-05-22,553.52,pharmacy,desktop,money_transfer
CUST-05498,ORD-0027501,2024-03-04,234.88,pharmacy,desktop,debit_card
CUST-05498,ORD-0027502,2024-05-11,1048.54,technology,desktop,credit_card
CUST-05498,ORD-0027503,2024-08-22,48.94,technology,mobile,money_transfer
CUST-05499,ORD-0027504,2024-02-26,30.69,pets,desktop,credit_card
CUST-05499,ORD-0027505,2024-03-20,71.11,technology,desktop,debit_card
CUST-05499,ORD-0027506,2024-03-27,80.24,pets,desktop,account_money
CUST-05499,ORD-0027507,2024-07-06,180.43,technology,desktop,debit_card
CUST-05499,ORD-0027508,2024-05-21,23.810000000000002,pets,desktop,money_transfer
CUST-05499,ORD-0027509,2024-01-06,441.08,pharmacy,mobile,credit_card
CUST-05500,ORD-0027510,2024-08-01,64.00999999999999,technology,mobile,credit_card
CUST-05500,ORD-0027511,2024-08-24,353.82,technology,desktop,account_money
CUST-05500,ORD-0027512,2024-04-07,139.4,tools_construction,mobile,credit_card
CUST-05500,ORD-0027513,2024-08-16,130.81,technology,mobile,money_transfer
CUST-05500,ORD-0027514,2024-08-23,68.58,pharmacy,desktop,money_transfer
CUST-05500,ORD-0027515,2024-04-19,202.37,tools_construction,desktop,debit_card
CUST-05500,ORD-0027516,2024-06-13,40.47,technology,desktop,account_money
CUST-05500,ORD-0027517,2024-04-03,329.04,tools_construction,mobile,account_money
CUST-05501,ORD-0027518,2024-08-27,116.09,pets,mobile,money_transfer
CUST-05501,ORD-0027519,2024-07-22,594.54,pharmacy,desktop,money_transfer
CUST-05501,ORD-0027520,2024-03-11,371.89,pharmacy,desktop,money_transfer
CUST-05501,ORD-0027521,2024-06-11,1303.18,pharmacy,desktop,money_transfer
CUST-05502,ORD-0027522,2023-12-26,458.08,pharmacy,mobile,money_transfer
CUST-05502,ORD-0027523,2023-09-15,55.4,pets,desktop,debit_card
CUST-05502,ORD-0027524,2023-07-14,44.7,pets,mobile,money_transfer
CUST-05502,ORD-0027525,2024-01-14,49.43,technology,mobile,account_money
CUST-05503,ORD-0027526,2024-07-04,10.66,technology,mobile,credit_card
CUST-05503,ORD-0027527,2024-08-25,22.490000000000002,technology,mobile,money_transfer
CUST-05503,ORD-0027528,2024-02-08,28.83,tools_construction,mobile,account_money
CUST-05504,ORD-0027529,2023-03-21,37.83,tools_construction,desktop,debit_card
CUST-05504,ORD-0027530,2023-02-26,33.18,tools_construction,desktop,money_transfer
CUST-05504,ORD-0027531,2023-03-20,118.12,pharmacy,desktop,credit_card
CUST-05504,ORD-0027532,2023-12-14,75.18,tools_construction,mobile,credit_card
CUST-05504,ORD-0027533,2024-05-19,675.24,technology,mobile,credit_card
CUST-05505,ORD-0027534,2024-02-01,19.91,tools_construction,desktop,debit_card
CUST-05505,ORD-0027535,2024-07-24,16.44,technology,mobile,credit_card
CUST-05505,ORD-0027536,2024-07-21,43.98,tools_construction,mobile,debit_card
CUST-05505,ORD-0027537,2024-03-06,10.82,pets,mobile,account_money
CUST-05506,ORD-0027538,2024-04-07,307.96,tools_construction,desktop,debit_card
CUST-05506,ORD-0027539,2023-09-09,14.98,pets,desktop,credit_card
CUST-05506,ORD-0027540,2023-04-28,515.25,technology,desktop,credit_card
CUST-05507,ORD-0027541,2024-04-08,192.23,technology,desktop,credit_card
CUST-05507,ORD-0027542,2024-01-27,49.38,tools_construction,mobile,credit_card
CUST-05507,ORD-0027543,2024-01-15,110.87,pets,desktop,account_money
CUST-05507,ORD-0027544,2024-06-28,80.02,tools_construction,desktop,money_transfer
CUST-05507,ORD-0027545,2024-03-11,309.68,pets,desktop,credit_card
CUST-05508,ORD-0027546,2024-08-10,136.51,pets,desktop,credit_card
CUST-05508,ORD-0027547,2024-07-12,636.14,pets,desktop,account_money
CUST-05508,ORD-0027548,2024-07-15,125.27,pharmacy,desktop,account_money
CUST-05508,ORD-0027549,2024-08-04,15.77,tools_construction,desktop,money_transfer
CUST-05508,ORD-0027550,2024-08-13,112.53,tools_construction,mobile,account_money
CUST-05508,ORD-0027551,2024-08-31,136.18,tools_construction,desktop,credit_card
CUST-05508,ORD-0027552,2024-07-01,278.76,technology,desktop,money_transfer
CUST-05508,ORD-0027553,2024-08-16,61.76,tools_construction,desktop,money_transfer
CUST-05509,ORD-0027554,2024-07-05,161.44,technology,mobile,debit_card
CUST-05509,ORD-0027555,2023-09-15,173.96,pharmacy,mobile,debit_card
CUST-05509,ORD-0027556,2023-12-02,29.35,tools_construction,desktop,money_transfer
CUST-05509,ORD-0027557,2023-10-07,178.92,technology,desktop,credit_card
CUST-05509,ORD-0027558,2023-09-08,246.98,pets,desktop,account_money
CUST-05509,ORD-0027559,2024-06-22,441.76,pharmacy,desktop,account_money
CUST-05510,ORD-0027560,2024-04-20,45.86,pharmacy,mobile,credit_card
CUST-05510,ORD-0027561,2024-05-27,528.66,pets,desktop,money_transfer
CUST-05511,ORD-0027562,2024-07-16,253.85,tools_construction,mobile,debit_card
CUST-05511,ORD-0027563,2024-08-04,205.27,tools_construction,mobile,money_transfer
CUST-05511,ORD-0027564,2024-07-31,155.37,pharmacy,mobile,credit_card
CUST-05512,ORD-0027565,2024-08-19,187.43,pharmacy,mobile,account_money
CUST-05512,ORD-0027566,2024-08-16,57.53,tools_construction,desktop,debit_card
CUST-05512,ORD-0027567,2024-08-06,85.88,pharmacy,desktop,debit_card
CUST-05512,ORD-0027568,2024-08-12,59.28,technology,mobile,debit_card
CUST-05512,ORD-0027569,2024-08-10,911.86,pets,desktop,debit_card
CUST-05512,ORD-0027570,2024-08-06,199.13,pharmacy,desktop,account_money
CUST-05512,ORD-0027571,2024-08-05,234.43,technology,desktop,credit_card
CUST-05513,ORD-0027572,2023-10-05,186.65,pets,desktop,account_money
CUST-05513,ORD-0027573,2023-06-28,15.6,pharmacy,mobile,account_money
CUST-05513,ORD-0027574,2024-04-30,57.75,technology,mobile,account_money
CUST-05513,ORD-0027575,2023-06-22,52.68,tools_construction,desktop,money_transfer
CUST-05514,ORD-0027576,2024-02-18,635.94,tools_construction,desktop,credit_card
CUST-05514,ORD-0027577,2024-02-12,68.38,pharmacy,mobile,debit_card
CUST-05514,ORD-0027578,2024-04-04,177.34,pharmacy,mobile,account_money
CUST-05515,ORD-0027579,2024-06-12,914.35,tools_construction,desktop,credit_card
CUST-05515,ORD-0027580,2024-05-31,77.23,pharmacy,desktop,account_money
CUST-05515,ORD-0027581,2024-08-05,10.89,pets,desktop,debit_card
CUST-05516,ORD-0027582,2024-01-20,224.88,pharmacy,desktop,credit_card
CUST-05516,ORD-0027583,2024-02-24,195.57,pets,desktop,debit_card
CUST-05516,ORD-0027584,2024-05-13,121.9,technology,desktop,money_transfer
CUST-05516,ORD-0027585,2024-04-28,292.76,pharmacy,mobile,debit_card
CUST-05516,ORD-0027586,2023-08-28,137.6,pets,desktop,debit_card
CUST-05516,ORD-0027587,2024-08-08,72.19,pets,mobile,debit_card
CUST-05516,ORD-0027588,2023-09-16,74.96,pharmacy,mobile,credit_card
CUST-05516,ORD-0027589,2024-04-12,10.12,pharmacy,mobile,money_transfer
CUST-05516,ORD-0027590,2024-07-10,25.67,pharmacy,desktop,debit_card
CUST-05517,ORD-0027591,2023-11-01,139.18,pharmacy,mobile,debit_card
CUST-05517,ORD-0027592,2023-07-07,91.64,pets,mobile,account_money
CUST-05517,ORD-0027593,2024-08-14,314.43,tools_construction,mobile,credit_card
CUST-05518,ORD-0027594,2023-06-07,30.27,pharmacy,mobile,money_transfer
CUST-05518,ORD-0027595,2023-05-15,44.61,technology,mobile,account_money
CUST-05518,ORD-0027596,2024-02-01,49.66,tools_construction,desktop,credit_card
CUST-05518,ORD-0027597,2023-11-20,290.74,technology,mobile,money_transfer
CUST-05519,ORD-0027598,2024-06-30,462.51,pharmacy,desktop,account_money
CUST-05519,ORD-0027599,2024-03-12,170.31,pets,mobile,account_money
CUST-05519,ORD-0027600,2024-04-03,67.03,pharmacy,desktop,debit_card
CUST-05519,ORD-0027601,2024-02-22,54.65,pharmacy,mobile,account_money
CUST-05519,ORD-0027602,2024-07-12,196.78,pets,desktop,credit_card
CUST-05520,ORD-0027603,2024-08-18,44.75,pets,desktop,money_transfer
CUST-05520,ORD-0027604,2024-07-09,148.92,pharmacy,desktop,account_money
CUST-05520,ORD-0027605,2024-07-20,68.1,technology,mobile,debit_card
CUST-05520,ORD-0027606,2024-04-27,238.25,tools_construction,mobile,credit_card
CUST-05520,ORD-0027607,2024-06-08,81.75,tools_construction,mobile,money_transfer
CUST-05520,ORD-0027608,2024-08-08,497.11,pharmacy,mobile,credit_card
CUST-05521,ORD-0027609,2024-08-24,24.5,technology,mobile,account_money
CUST-05521,ORD-0027610,2024-08-20,61.16,pets,desktop,credit_card
CUST-05521,ORD-0027611,2024-08-14,37.769999999999996,technology,desktop,money_transfer
CUST-05522,ORD-0027612,2024-08-13,19.82,pets,desktop,debit_card
CUST-05522,ORD-0027613,2024-07-09,246.46,pharmacy,mobile,money_transfer
CUST-05522,ORD-0027614,2024-07-11,184.81,tools_construction,mobile,account_money
CUST-05522,ORD-0027615,2024-07-23,104.04,pets,desktop,credit_card
CUST-05522,ORD-0027616,2024-06-10,19.85,pharmacy,desktop,debit_card
CUST-05522,ORD-0027617,2024-08-10,37.86,pets,mobile,debit_card
CUST-05523,ORD-0027618,2023-07-21,400.85,pharmacy,mobile,money_transfer
CUST-05523,ORD-0027619,2023-06-09,182.52,technology,mobile,debit_card
CUST-05523,ORD-0027620,2024-01-04,290.13,pets,desktop,credit_card
CUST-05523,ORD-0027621,2023-06-23,93.24,pharmacy,desktop,account_money
CUST-05523,ORD-0027622,2024-07-06,39.95,pharmacy,mobile,account_money
CUST-05523,ORD-0027623,2023-11-01,42.2,tools_construction,mobile,debit_card
CUST-05523,ORD-0027624,2024-01-10,45.98,pets,mobile,money_transfer
CUST-05524,ORD-0027625,2024-04-21,50.64,pharmacy,desktop,money_transfer
CUST-05524,ORD-0027626,2024-01-12,171.34,pharmacy,desktop,credit_card
CUST-05524,ORD-0027627,2024-03-15,142.57,pharmacy,desktop,credit_card
CUST-05524,ORD-0027628,2024-02-27,60.33,pharmacy,mobile,credit_card
CUST-05524,ORD-0027629,2024-02-01,19.65,pharmacy,mobile,debit_card
CUST-05525,ORD-0027630,2024-07-07,13.99,tools_construction,desktop,money_transfer
CUST-05525,ORD-0027631,2024-06-29,157.98,technology,desktop,money_transfer
CUST-05525,ORD-0027632,2024-05-23,209.46,pets,mobile,debit_card
CUST-05525,ORD-0027633,2024-06-03,73.91,pharmacy,mobile,debit_card
CUST-05525,ORD-0027634,2024-07-26,118.32,tools_construction,mobile,account_money
CUST-05525,ORD-0027635,2024-04-26,132.81,pets,mobile,debit_card
CUST-05525,ORD-0027636,2024-07-05,270.64,pets,desktop,account_money
CUST-05525,ORD-0027637,2024-07-21,53.35,technology,mobile,money_transfer
CUST-05526,ORD-0027638,2024-03-20,61.95,technology,desktop,credit_card
CUST-05526,ORD-0027639,2024-03-20,146.93,technology,desktop,account_money
CUST-05526,ORD-0027640,2023-11-13,265.64,pharmacy,desktop,debit_card
CUST-05527,ORD-0027641,2024-04-23,175.23,pets,desktop,account_money
CUST-05527,ORD-0027642,2024-06-22,214.62,pharmacy,mobile,money_transfer
CUST-05528,ORD-0027643,2023-07-28,155.63,pharmacy,desktop,debit_card
CUST-05528,ORD-0027644,2023-08-16,306.52,tools_construction,mobile,money_transfer
CUST-05528,ORD-0027645,2023-11-07,321.44,pharmacy,desktop,credit_card
CUST-05528,ORD-0027646,2023-11-14,205.42,tools_construction,desktop,money_transfer
CUST-05528,ORD-0027647,2023-11-05,10.08,pets,mobile,money_transfer
CUST-05528,ORD-0027648,2024-08-07,221.58,technology,desktop,debit_card
CUST-05529,ORD-0027649,2023-11-28,191.61,pets,desktop,credit_card
CUST-05529,ORD-0027650,2023-12-11,202.51,pets,mobile,money_transfer
CUST-05529,ORD-0027651,2023-05-17,33.22,pharmacy,mobile,credit_card
CUST-05529,ORD-0027652,2023-12-21,47.72,pets,mobile,money_transfer
CUST-05529,ORD-0027653,2023-09-26,185.1,pets,desktop,account_money
CUST-05530,ORD-0027654,2024-08-11,34.03,tools_construction,mobile,credit_card
CUST-05530,ORD-0027655,2023-12-22,12.09,pharmacy,mobile,money_transfer
CUST-05530,ORD-0027656,2024-01-23,222.28,pharmacy,mobile,debit_card
CUST-05531,ORD-0027657,2023-12-02,217.82,tools_construction,desktop,debit_card
CUST-05531,ORD-0027658,2024-04-11,128.64,technology,mobile,credit_card
CUST-05531,ORD-0027659,2023-10-06,188.21,pharmacy,desktop,debit_card
CUST-05532,ORD-0027660,2024-08-22,240.97,tools_construction,desktop,account_money
CUST-05532,ORD-0027661,2024-05-05,53.58,technology,mobile,money_transfer
CUST-05532,ORD-0027662,2024-05-30,226.38,technology,mobile,credit_card
CUST-05532,ORD-0027663,2024-07-27,75.6,technology,mobile,money_transfer
CUST-05532,ORD-0027664,2024-05-09,188.73,technology,desktop,credit_card
CUST-05532,ORD-0027665,2024-07-14,43.75,technology,mobile,credit_card
CUST-05532,ORD-0027666,2024-06-08,654.94,pharmacy,desktop,debit_card
CUST-05533,ORD-0027667,2024-08-10,202.37,pets,mobile,account_money
CUST-05533,ORD-0027668,2024-08-09,67.42,technology,desktop,account_money
CUST-05533,ORD-0027669,2024-08-18,445.75,technology,desktop,money_transfer
CUST-05533,ORD-0027670,2024-08-28,73.6,tools_construction,desktop,debit_card
CUST-05533,ORD-0027671,2024-08-10,32.44,tools_construction,desktop,account_money
CUST-05533,ORD-0027672,2024-08-31,908.61,tools_construction,mobile,debit_card
CUST-05534,ORD-0027673,2023-09-14,175.82,technology,desktop,debit_card
CUST-05534,ORD-0027674,2024-05-23,158.68,pharmacy,mobile,account_money
CUST-05534,ORD-0027675,2023-03-03,107.35,technology,desktop,debit_card
CUST-05534,ORD-0027676,2023-07-08,66.84,pharmacy,desktop,credit_card
CUST-05534,ORD-0027677,2024-03-11,296.36,pharmacy,desktop,account_money
CUST-05535,ORD-0027678,2024-07-30,373.7,tools_construction,mobile,account_money
CUST-05535,ORD-0027679,2024-07-30,93.05,pets,mobile,debit_card
CUST-05535,ORD-0027680,2024-07-19,86.46,technology,desktop,debit_card
CUST-05536,ORD-0027681,2024-07-26,912.63,technology,mobile,money_transfer
CUST-05536,ORD-0027682,2024-04-28,60.41,technology,mobile,account_money
CUST-05536,ORD-0027683,2024-04-28,367.3,pharmacy,mobile,account_money
CUST-05536,ORD-0027684,2024-06-13,63.53,tools_construction,desktop,credit_card
CUST-05536,ORD-0027685,2024-08-31,128.61,tools_construction,desktop,debit_card
CUST-05537,ORD-0027686,2024-03-13,30.57,tools_construction,mobile,money_transfer
CUST-05537,ORD-0027687,2024-03-04,22.35,technology,desktop,credit_card
CUST-05537,ORD-0027688,2023-11-20,70.14,pets,mobile,account_money
CUST-05537,ORD-0027689,2024-07-19,565.92,pharmacy,desktop,account_money
CUST-05537,ORD-0027690,2024-04-21,52.03,pets,mobile,money_transfer
CUST-05537,ORD-0027691,2024-08-30,661.18,pets,mobile,debit_card
CUST-05538,ORD-0027692,2024-03-18,12.19,pharmacy,desktop,credit_card
CUST-05538,ORD-0027693,2023-08-30,124.22,technology,desktop,debit_card
CUST-05538,ORD-0027694,2024-08-03,118.75,pets,mobile,account_money
CUST-05538,ORD-0027695,2023-04-07,224.91,pharmacy,mobile,money_transfer
CUST-05538,ORD-0027696,2023-06-11,16.37,pets,mobile,credit_card
CUST-05539,ORD-0027697,2024-06-05,127.54,tools_construction,desktop,debit_card
CUST-05539,ORD-0027698,2024-04-06,168.22,technology,desktop,account_money
CUST-05539,ORD-0027699,2024-04-15,216.44,pharmacy,mobile,account_money
CUST-05539,ORD-0027700,2024-06-29,11.76,technology,mobile,account_money
CUST-05540,ORD-0027701,2024-08-05,210.37,pharmacy,mobile,credit_card
CUST-05540,ORD-0027702,2024-06-15,1889.22,pets,desktop,account_money
CUST-05540,ORD-0027703,2024-06-19,10.55,pets,mobile,credit_card
CUST-05540,ORD-0027704,2024-07-17,20.57,pharmacy,mobile,credit_card
CUST-05540,ORD-0027705,2024-06-26,127.48,pharmacy,desktop,money_transfer
CUST-05540,ORD-0027706,2024-07-24,12.8,tools_construction,mobile,credit_card
CUST-05541,ORD-0027707,2024-06-29,563.48,tools_construction,mobile,money_transfer
CUST-05541,ORD-0027708,2024-08-16,220.86,pharmacy,mobile,money_transfer
CUST-05541,ORD-0027709,2024-08-06,310.9,tools_construction,mobile,debit_card
CUST-05541,ORD-0027710,2024-06-05,163.38,pharmacy,mobile,credit_card
CUST-05542,ORD-0027711,2024-02-16,378.55,pets,mobile,credit_card
CUST-05542,ORD-0027712,2024-04-12,459.54,pharmacy,mobile,money_transfer
CUST-05542,ORD-0027713,2023-07-28,60.67,pets,mobile,money_transfer
CUST-05543,ORD-0027714,2024-02-19,269.36,pharmacy,desktop,credit_card
CUST-05543,ORD-0027715,2023-08-04,39.55,pets,mobile,money_transfer
CUST-05543,ORD-0027716,2024-01-28,234.79,technology,desktop,account_money
CUST-05543,ORD-0027717,2023-10-25,213.5,tools_construction,desktop,credit_card
CUST-05543,ORD-0027718,2024-05-04,477.45,tools_construction,desktop,credit_card
CUST-05543,ORD-0027719,2024-08-22,104.25,pets,mobile,account_money
CUST-05543,ORD-0027720,2024-05-02,394.67,pets,desktop,credit_card
CUST-05543,ORD-0027721,2024-07-15,17.12,pets,mobile,money_transfer
CUST-05543,ORD-0027722,2024-01-08,76.34,technology,mobile,money_transfer
CUST-05544,ORD-0027723,2024-08-27,23.25,pharmacy,desktop,debit_card
CUST-05544,ORD-0027724,2024-08-30,57.1,tools_construction,desktop,credit_card
CUST-05544,ORD-0027725,2024-05-19,269.13,pharmacy,mobile,money_transfer
CUST-05545,ORD-0027726,2024-08-14,122.15,pets,desktop,money_transfer
CUST-05545,ORD-0027727,2024-08-13,68.69,pharmacy,mobile,account_money
CUST-05545,ORD-0027728,2024-08-05,107.47,tools_construction,mobile,account_money
CUST-05545,ORD-0027729,2024-08-09,226.94,tools_construction,desktop,money_transfer
CUST-05545,ORD-0027730,2024-08-23,111.12,technology,mobile,money_transfer
CUST-05545,ORD-0027731,2024-08-17,180.14,technology,mobile,money_transfer
CUST-05545,ORD-0027732,2024-08-25,587.61,pets,desktop,credit_card
CUST-05545,ORD-0027733,2024-08-07,19.65,pharmacy,mobile,account_money
CUST-05546,ORD-0027734,2024-08-26,259.19,tools_construction,mobile,account_money
CUST-05546,ORD-0027735,2023-11-02,149.75,pharmacy,mobile,credit_card
CUST-05546,ORD-0027736,2023-10-14,96.52,technology,mobile,debit_card
CUST-05546,ORD-0027737,2024-04-23,215.34,tools_construction,mobile,account_money
CUST-05546,ORD-0027738,2024-01-27,69.47,technology,mobile,money_transfer
CUST-05547,ORD-0027739,2024-08-08,229.36,technology,desktop,money_transfer
CUST-05547,ORD-0027740,2024-06-15,95.64,pets,mobile,money_transfer
CUST-05547,ORD-0027741,2024-06-07,363.52,pharmacy,mobile,debit_card
CUST-05547,ORD-0027742,2024-07-03,144.56,tools_construction,mobile,account_money
CUST-05547,ORD-0027743,2024-05-24,84.97,pets,desktop,debit_card
CUST-05548,ORD-0027744,2024-02-09,41.18,technology,mobile,account_money
CUST-05548,ORD-0027745,2024-07-16,289.6,technology,mobile,credit_card
CUST-05548,ORD-0027746,2024-02-23,442.82,tools_construction,desktop,money_transfer
CUST-05548,ORD-0027747,2024-05-16,506.94,pharmacy,desktop,credit_card
CUST-05548,ORD-0027748,2024-05-02,30.75,technology,mobile,debit_card
CUST-05548,ORD-0027749,2024-08-31,263.47,tools_construction,mobile,money_transfer
CUST-05548,ORD-0027750,2024-02-27,56.75,technology,desktop,credit_card
CUST-05549,ORD-0027751,2024-08-26,520.63,technology,desktop,credit_card
CUST-05549,ORD-0027752,2024-08-22,195.78,technology,mobile,account_money
CUST-05550,ORD-0027753,2024-02-16,291.01,pharmacy,desktop,account_money
CUST-05550,ORD-0027754,2023-12-18,108.52,pharmacy,desktop,debit_card
CUST-05550,ORD-0027755,2023-08-26,89.46,pets,mobile,debit_card
CUST-05551,ORD-0027756,2024-08-17,46.75,tools_construction,mobile,account_money
CUST-05551,ORD-0027757,2024-08-09,126.14,pets,desktop,credit_card
CUST-05551,ORD-0027758,2024-08-03,36.44,pharmacy,mobile,money_transfer
CUST-05551,ORD-0027759,2024-07-30,63.75,technology,desktop,credit_card
CUST-05551,ORD-0027760,2024-08-08,264.73,tools_construction,mobile,account_money
CUST-05551,ORD-0027761,2024-07-30,113.94,pets,desktop,money_transfer
CUST-05551,ORD-0027762,2024-08-01,125.56,tools_construction,desktop,debit_card
CUST-05552,ORD-0027763,2024-08-28,636.07,technology,mobile,account_money
CUST-05552,ORD-0027764,2024-06-23,441.05,pets,desktop,debit_card
CUST-05552,ORD-0027765,2024-06-25,84.53,technology,desktop,credit_card
CUST-05552,ORD-0027766,2024-08-30,14.55,pets,desktop,debit_card
CUST-05552,ORD-0027767,2024-07-14,76.48,pets,desktop,debit_card
CUST-05552,ORD-0027768,2024-06-22,133.81,tools_construction,desktop,money_transfer
CUST-05552,ORD-0027769,2024-07-18,466.0,pharmacy,desktop,debit_card
CUST-05552,ORD-0027770,2024-07-22,54.86,technology,desktop,account_money
CUST-05552,ORD-0027771,2024-08-07,636.82,pets,mobile,debit_card
CUST-05553,ORD-0027772,2024-08-23,31.11,technology,mobile,money_transfer
CUST-05553,ORD-0027773,2024-06-01,757.69,tools_construction,mobile,debit_card
CUST-05553,ORD-0027774,2024-04-04,458.89,technology,mobile,debit_card
CUST-05553,ORD-0027775,2024-01-30,80.0,pharmacy,mobile,money_transfer
CUST-05553,ORD-0027776,2023-10-23,23.240000000000002,tools_construction,mobile,credit_card
CUST-05554,ORD-0027777,2024-08-01,112.77,pets,desktop,debit_card
CUST-05554,ORD-0027778,2024-07-21,698.59,pets,desktop,credit_card
CUST-05554,ORD-0027779,2024-07-29,93.45,tools_construction,mobile,debit_card
CUST-05554,ORD-0027780,2024-06-03,16.89,pets,mobile,debit_card
CUST-05554,ORD-0027781,2023-12-18,384.21,pets,mobile,money_transfer
CUST-05554,ORD-0027782,2023-12-18,544.36,pets,desktop,debit_card
CUST-05555,ORD-0027783,2024-03-11,177.92,tools_construction,desktop,money_transfer
CUST-05555,ORD-0027784,2023-05-01,35.3,pharmacy,mobile,credit_card
CUST-05556,ORD-0027785,2024-02-10,126.02,technology,desktop,account_money
CUST-05556,ORD-0027786,2023-10-19,119.04,pharmacy,desktop,account_money
CUST-05556,ORD-0027787,2023-11-21,157.6,pharmacy,mobile,account_money
CUST-05556,ORD-0027788,2024-01-08,161.32,tools_construction,desktop,debit_card
CUST-05557,ORD-0027789,2024-08-09,55.71,technology,desktop,account_money
CUST-05557,ORD-0027790,2024-08-24,354.07,pharmacy,desktop,credit_card
CUST-05558,ORD-0027791,2024-03-21,153.5,pets,desktop,money_transfer
CUST-05558,ORD-0027792,2024-06-24,212.87,tools_construction,desktop,credit_card
CUST-05558,ORD-0027793,2024-03-23,178.59,pharmacy,desktop,money_transfer
CUST-05558,ORD-0027794,2024-06-19,265.76,tools_construction,mobile,account_money
CUST-05558,ORD-0027795,2024-04-16,72.18,pharmacy,desktop,debit_card
CUST-05558,ORD-0027796,2024-01-07,249.17,tools_construction,desktop,debit_card
CUST-05559,ORD-0027797,2024-08-29,113.04,tools_construction,mobile,credit_card
CUST-05559,ORD-0027798,2024-08-21,308.51,technology,desktop,credit_card
CUST-05559,ORD-0027799,2024-08-15,155.89,pets,mobile,debit_card
CUST-05559,ORD-0027800,2024-08-18,239.82,pharmacy,mobile,credit_card
CUST-05559,ORD-0027801,2024-08-29,143.87,tools_construction,mobile,money_transfer
CUST-05559,ORD-0027802,2024-08-13,198.58,pharmacy,mobile,money_transfer
CUST-05559,ORD-0027803,2024-08-21,153.59,pharmacy,desktop,debit_card
CUST-05560,ORD-0027804,2023-09-26,773.13,technology,desktop,credit_card
CUST-05560,ORD-0027805,2024-08-22,417.24,tools_construction,mobile,debit_card
CUST-05560,ORD-0027806,2023-08-08,25.28,pets,mobile,debit_card
CUST-05560,ORD-0027807,2024-03-07,106.74,technology,mobile,money_transfer
CUST-05561,ORD-0027808,2024-07-27,39.15,pharmacy,desktop,money_transfer
CUST-05561,ORD-0027809,2023-05-06,333.74,pharmacy,mobile,debit_card
CUST-05561,ORD-0027810,2023-09-19,524.58,tools_construction,mobile,credit_card
CUST-05561,ORD-0027811,2023-11-03,62.44,pets,mobile,money_transfer
CUST-05561,ORD-0027812,2023-09-11,87.63,pets,desktop,credit_card
CUST-05561,ORD-0027813,2023-10-23,279.21,technology,mobile,money_transfer
CUST-05561,ORD-0027814,2023-08-17,123.62,pharmacy,mobile,debit_card
CUST-05562,ORD-0027815,2024-05-04,282.19,pharmacy,mobile,account_money
CUST-05562,ORD-0027816,2024-05-29,160.39,technology,mobile,account_money
CUST-05562,ORD-0027817,2024-07-10,190.3,tools_construction,mobile,account_money
CUST-05562,ORD-0027818,2024-04-28,109.04,tools_construction,desktop,credit_card
CUST-05562,ORD-0027819,2024-07-19,28.85,tools_construction,desktop,account_money
CUST-05562,ORD-0027820,2024-07-28,249.7,pharmacy,desktop,debit_card
CUST-05562,ORD-0027821,2024-06-23,94.02,pets,mobile,money_transfer
CUST-05563,ORD-0027822,2024-06-12,269.12,technology,desktop,money_transfer
CUST-05563,ORD-0027823,2024-05-15,21.73,pharmacy,desktop,debit_card
